,username,caption,caption_hashtags,tagged_users,tagged_users_full,likes,comments,is_ad,caption_is_edited,location,accessibility_caption,date,type,id,shortcode,sponsor_user,country,size,year,setting,caption_sentences,sent_len,sent_urls,caption_clean,caption_text,language,has_sponsored_hashtags,annotations,business_model,date_dt,dt_ordinal,dt_year_mon,caption_text_symbols,has_sponsored_keywords,has_disclosures,keyword_tfidf,keyword_keybert,captions_task,caption_task,label,baseline
492,coacheugeneteo,"Adelaide, Perth, Melbourne & Brisbane, I can’t wait to be running my Muscle Mechanics Workshops throughout February. I’ve updated everything and created a jam packed 2-day event that goes deep into my repertoire on everything training related.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Biomechanics, Breathing & Bracing, Assessments and Corrective Exercises, Activation Drills, Lagging Body Parts, Mobility, Warm Ups, Exercise Selection, Rehab, Coaching Cues and of course putting it all together into Long Term Periodisation and Program Design for muscle building, strength, sports performance and longevity. ⠀⠀⠀⠀⠀⠀⠀⠀⠀
I want you walking away with as much immediately useable, practical information as possible.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Early Bird rates are available for one more week only!
For more details and full course breakdown, head to the link in my bio.",[],['coacheugeneteo'],['Eugene Teo'],782,26,False,True,,"Photo shared by Eugene Teo on January 10, 2018 tagging @coacheugeneteo. Image may contain: 1 person","10/01/2018, 10:32:00",GraphImage,1689102415674276591,Bdw5bKjhPrv,[],US,micro,2018,US_micro,"['Adelaide, Perth, Melbourne & Brisbane, I can’t wait to be running my Muscle Mechanics Workshops throughout February.', 'I’ve updated everything and created a jam packed 2-day event that goes deep into my repertoire on everything training related.', '⠀⠀⠀⠀⠀⠀⠀⠀⠀\nBiomechanics, Breathing & Bracing, Assessments and Corrective Exercises, Activation Drills, Lagging Body Parts, Mobility, Warm Ups, Exercise Selection, Rehab, Coaching Cues and of course putting it all together into Long Term Periodisation and Program Design for muscle building, strength, sports performance and longevity.', '⠀⠀⠀⠀⠀⠀⠀⠀⠀\nI want you walking away with as much immediately useable, practical information as possible.', '⠀⠀⠀⠀⠀⠀⠀⠀⠀\nEarly Bird rates are available for one more week only!', 'For more details and full course breakdown, head to the link in my bio.']",6,"[[], [], [], [], [], []]","Adelaide, Perth, Melbourne & Brisbane, I can’t wait to be running my Muscle Mechanics Workshops throughout February. I’ve updated everything and created a jam packed 2-day event that goes deep into my repertoire on everything training related. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Biomechanics, Breathing & Bracing, Assessments and Corrective Exercises, Activation Drills, Lagging Body Parts, Mobility, Warm Ups, Exercise Selection, Rehab, Coaching Cues and of course putting it all together into Long Term Periodisation and Program Design for muscle building, strength, sports performance and longevity. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ I want you walking away with as much immediately useable, practical information as possible. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Early Bird rates are available for one more week only! For more details and full course breakdown, head to the link in my bio.",adelaide perth melbourne brisbane i can t wait to be running my muscle mechanics workshops throughout february i ve updated everything and created a jam packed 2 day event that goes deep into my repertoire on everything training related biomechanics breathing bracing assessments and corrective exercises activation drills lagging body parts mobility warm ups exercise selection rehab coaching cues and of course putting it all together into long term periodisation and program design for muscle building strength sports performance and longevity i want you walking away with as much immediately useable practical information as possible early bird rates are available for one more week only for more details and full course breakdown head to the link in my bio,en,False,"{'Not Sponsored': 3, 'Direct Sale': 7, 'Endorsement': 2}",Direct Sale,2018-01-10 10:32:00,736704,2018/01,adelaide perth melbourne brisbane i can t wait to be running my muscle mechanics workshops throughout february i ve updated everything and created a jam packed day event that goes deep into my repertoire on everything training related biomechanics breathing bracing assessments and corrective exercises activation drills lagging body parts mobility warm ups exercise selection rehab coaching cues and of course putting it all together into long term periodisation and program design for muscle building strength sports performance and longevity i want you walking away with as much immediately useable practical information as possible early bird rates are available for one more week only for more details and full course breakdown head to the link in my bio,False,False,['muscle' 'and' 'course' 'brisbane can' 'only for more'],"['muscle mechanics workshops', 'exercise selection rehab', 'muscle building', 'training related biomechanics', 'muscle mechanics']","Adelaide, Perth, Melbourne & Brisbane, I can’t wait to be running my Muscle Mechanics Workshops throughout February. I’ve updated everything and created a jam packed 2-day event that goes deep into my repertoire on everything training related. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Biomechanics, Breathing & Bracing, Assessments and Corrective Exercises, Activation Drills, Lagging Body Parts, Mobility, Warm Ups, Exercise Selection, Rehab, Coaching Cues and of course putting it all together into Long Term Periodisation and Program Design for muscle building, strength, sports performance and longevity. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ I want you walking away with as much immediately useable, practical information as possible. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Early Bird rates are available for one more week only! For more details and full course breakdown, head to the link in my bio.","Adelaide, Perth, Melbourne & Brisbane, I can’t wait to be running my Muscle Mechanics Workshops throughout February. I’ve updated everything and created a jam packed 2-day event that goes deep into my repertoire on everything training related. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Biomechanics, Breathing & Bracing, Assessments and Corrective Exercises, Activation Drills, Lagging Body Parts, Mobility, Warm Ups, Exercise Selection, Rehab, Coaching Cues and of course putting it all together into Long Term Periodisation and Program Design for muscle building, strength, sports performance and longevity. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ I want you walking away with as much immediately useable, practical information as possible. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Early Bird rates are available for one more week only! For more details and full course breakdown, head to the link in my bio.",True,False
493,infamouskayce,"i will say one thing, quarantine has been good for the skinnnnn.",[],['waveprovided'],['WaveProvided LLC'],13360,149,False,False,,"Photo shared by KAYCE K. 💚 on April 01, 2020 tagging @waveprovided. Image may contain: 1 person, hat, closeup and indoor","02/04/2020, 05:23:42",GraphImage,2278159715232676589,B-dpjDYDHrt,[],US,micro,2020,US_micro,"['i will say one thing, quarantine has been good for the skinnnnn.']",1,[[]],"i will say one thing, quarantine has been good for the skinnnnn.",i will say one thing quarantine has been good for the skinnn,en,False,{'Not Sponsored': 3},Not Sponsored,2020-04-02 05:23:42,737517,2020/04,i will say one thing quarantine has been good for the skinnn,False,False,"['will say one' 'for the skinnn' 'one thing quarantine' 'thing quarantine'
 'the skinnn']","['quarantine good skinnn', 'thing quarantine good', 'quarantine good', 'say thing quarantine', 'quarantine']","i will say one thing, quarantine has been good for the skinnnnn.","i will say one thing, quarantine has been good for the skinnnnn.",False,False
494,infamouskayce,"what is my problem? they matched my bag, so it was a sign i needed em. ¯\_(ツ)_/¯",[],[],[],5503,75,False,True,,"Photo by KAYCE K. 💚 on February 25, 2017.","26/02/2017, 02:50:50",GraphImage,1458391615470494231,BQ9P3KHhuIX,[],US,micro,2017,US_micro,"['what is my problem?', 'they matched my bag, so it was a sign i needed em.', '¯\\_(ツ)_/¯']",3,"[[], [], []]","what is my problem? they matched my bag, so it was a sign i needed em. ¯\_(ツ)_/¯",what is my problem they matched my bag so it was a sign i needed em _ ツ _,en,False,{'Not Sponsored': 3},Not Sponsored,2017-02-26 02:50:50,736386,2017/02,what is my problem they matched my bag so it was a sign i needed em,False,False,"['needed em' 'my problem they' 'was sign needed' 'they matched my'
 'is my problem']","['matched bag sign', 'problem matched bag', 'bag sign', 'bag sign needed', 'matched bag']","what is my problem? they matched my bag, so it was a sign i needed em. ¯\_(ツ)_/¯","what is my problem? they matched my bag, so it was a sign i needed em. ¯\_(ツ)_/¯",False,False
495,modsun,So happy I got to taste the cold in NYC....tracksuit by @fashionnovamen fashionnovapartner,[],['fashionnovamen'],['FashionNovaMen™'],19602,873,False,True,"East Village, Manhattan",,"19/12/2019, 21:17:13",GraphSidecar,2202568381821995786,B6RGEYIAcsK,[],US,micro,2019,US_micro,['So happy I got to taste the cold in NYC....tracksuit by @fashionnovamen fashionnovapartner'],1,[[]],So happy I got to taste the cold in NYC....tracksuit by @fashionnovamen fashionnovapartner,so happy i got to taste the cold in nyc tracksuit by fashionnovapartner,en,False,"{'Endorsement': 2, 'Barter': 1}",Endorsement,2019-12-19 21:17:13,737412,2019/12,so happy i got to taste the cold in nyc tracksuit by @fashionnovamen fashionnovapartner,False,False,"['nyc tracksuit' 'got to taste' 'tracksuit by' 'to taste the'
 'taste the cold']","['taste cold nyc', 'cold nyc tracksuit', 'nyc tracksuit fashionnovapartner', 'tracksuit fashionnovapartner', 'cold nyc']",So happy I got to taste the cold in NYC....tracksuit by @fashionnovamen fashionnovapartner,So happy I got to taste the cold in NYC....tracksuit by @fashionnovamen fashionnovapartner,True,True
496,camilaainc,"Living for my hair right now 💕 I’ve gotten a lot of questions about my hair care lately after I started using @hairburst vitamins SO I thought it’d be a great idea to do a giveaway with these products! 
The products include healthy hair vitamins, shampoo &conditioner, and eyelash growth serum 💆🏻‍♀️ The giveaway rules are simple: 
tag a friend in this pic and both must be following @hairburst to win the products in this photo 
winner will be announced Dec. ‪20th‬

Good luck! 💝",[],['hairburst'],['Hairburst'],19179,2416,False,True,,"Photo shared by CamilaaInc on December 13, 2017 tagging @hairburst.","14/12/2017, 02:11:23",GraphImage,1669281503445689973,Bcqeq7jAqZ1,[],US,micro,2017,US_micro,"['Living for my hair right now 💕 I’ve gotten a lot of questions about my hair care lately after I started using @hairburst vitamins SO I thought it’d be a great idea to do a giveaway with these products!', 'The products include healthy hair vitamins, shampoo &conditioner, and eyelash growth serum 💆🏻\u200d♀️ The giveaway rules are simple: \ntag a friend in this pic and both must be following @hairburst to win the products in this photo \nwinner will be announced Dec. \u202a20th\u202c\n\nGood luck!', '💝']",3,"[[], [], []]","Living for my hair right now 💕 I’ve gotten a lot of questions about my hair care lately after I started using @hairburst vitamins SO I thought it’d be a great idea to do a giveaway with these products! The products include healthy hair vitamins, shampoo &conditioner, and eyelash growth serum 💆🏻‍♀️ The giveaway rules are simple: tag a friend in this pic and both must be following @hairburst to win the products in this photo winner will be announced Dec. ‪20th‬ Good luck! 💝",living for my hair right now i ve gotten a lot of questions about my hair care lately after i started using vitamins so i thought it d be a great idea to do a giveaway with these products the products include healthy hair vitamins shampoo conditioner and eyelash growth serum the giveaway rules are simple tag a friend in this pic and both must be following to win the products in this photo winner will be announced dec 20th good luck,en,False,{'Endorsement': 3},Endorsement,2017-12-14 02:11:23,736677,2017/12,living for my hair right now i ve gotten a lot of questions about my hair care lately after i started using @hairburst vitamins so i thought it d be a great idea to do a giveaway with these products the products include healthy hair vitamins shampoo conditioner and eyelash growth serum the giveaway rules are simple tag a friend in this pic and both must be following @hairburst to win the products in this photo winner will be announced dec 20th good luck,False,False,['products' 'vitamins' 'the products' 'hair' 'my hair'],"['healthy hair vitamins', 'hair vitamins', 'hair vitamins shampoo', 'include healthy hair', 'vitamins shampoo']","Living for my hair right now 💕 I’ve gotten a lot of questions about my hair care lately after I started using @hairburst vitamins SO I thought it’d be a great idea to do a giveaway with these products! The products include healthy hair vitamins, shampoo &conditioner, and eyelash growth serum 💆🏻‍♀️ The giveaway rules are simple: tag a friend in this pic and both must be following @hairburst to win the products in this photo winner will be announced Dec. ‪20th‬ Good luck! 💝","Living for my hair right now 💕 I’ve gotten a lot of questions about my hair care lately after I started using @hairburst vitamins SO I thought it’d be a great idea to do a giveaway with these products! The products include healthy hair vitamins, shampoo &conditioner, and eyelash growth serum 💆🏻‍♀️ The giveaway rules are simple: tag a friend in this pic and both must be following @hairburst to win the products in this photo winner will be announced Dec. ‪20th‬ Good luck! 💝",True,True
497,realdavidlabrava,Chicken??? 🍗Did someone say CHICKEN??? 🐣 Or did I just hear Friday?? 🤪🙏 #dogslife #tgif #rescuedog #chiahuahua #adoptdontshop #fightforanimalrights #worldwideunionoftroublemakers #dogsrule,"['#dogslife', '#tgif', '#rescuedog', '#chiahuahua', '#adoptdontshop', '#fightforanimalrights', '#worldwideunionoftroublemakers', '#dogsrule']",[],[],7135,110,False,True,Town Bizz,Photo by David Labrava in Town Bizz.,"04/01/2019, 17:46:37",GraphImage,1949515654735709874,BsOEii0lcay,[],US,micro,2019,US_micro,"['Chicken???', '🍗Did someone say CHICKEN???', '🐣 Or did I just hear Friday??', '🤪🙏 #dogslife #tgif #rescuedog #chiahuahua #adoptdontshop #fightforanimalrights #worldwideunionoftroublemakers #dogsrule']",4,"[[], [], [], []]",Chicken??? 🍗Did someone say CHICKEN??? 🐣 Or did I just hear Friday?? 🤪🙏,chicken did someone say chicken or did i just hear friday,en,False,{'Not Sponsored': 3},Not Sponsored,2019-01-04 17:46:37,737063,2019/01,chicken did someone say chicken or did i just hear friday #dogslife #tgif #rescuedog #chiahuahua #adoptdontshop #fightforanimalrights #worldwideunionoftroublemakers #dogsrule,False,False,"['chicken' 'did just hear' 'say chicken or' 'or did just'
 'just hear friday']","['did say chicken', 'chicken did say', 'say chicken did', 'chicken did', 'chicken did just']",Chicken??? 🍗Did someone say CHICKEN??? 🐣 Or did I just hear Friday?? 🤪🙏 #dogslife #tgif #rescuedog #chiahuahua #adoptdontshop #fightforanimalrights #worldwideunionoftroublemakers #dogsrule,Chicken??? 🍗Did someone say CHICKEN??? 🐣 Or did I just hear Friday?? 🤪🙏 #dogslife #tgif #rescuedog #chiahuahua #adoptdontshop #fightforanimalrights #worldwideunionoftroublemakers #dogsrule,False,False
498,realdavidlabrava,When Imma missing my fallen brothers I go to the cemetery chill out and smoke with them🙏😈😇 #brothers #pals #gbnf #toomanygone #dogslife #atpeace #dogsrule,"['#brothers', '#pals', '#gbnf', '#toomanygone', '#dogslife', '#atpeace', '#dogsrule']",[],[],3581,55,False,True,The Town,Photo by David Labrava in The Town.,"31/08/2018, 21:25:17",GraphImage,1858273767554607391,BnJ6iVihOkf,[],US,micro,2018,US_micro,['When Imma missing my fallen brothers I go to the cemetery chill out and smoke with them🙏😈😇 #brothers #pals #gbnf #toomanygone #dogslife #atpeace #dogsrule'],1,[[]],When Imma missing my fallen brothers I go to the cemetery chill out and smoke with them🙏😈😇,when imma missing my fallen brothers i go to the cemetery chill out and smoke with them,en,False,{'Not Sponsored': 14},Not Sponsored,2018-08-31 21:25:17,736937,2018/08,when imma missing my fallen brothers i go to the cemetery chill out and smoke with them #brothers #pals #gbnf #toomanygone #dogslife #atpeace #dogsrule,False,False,"['fallen brothers go' 'my fallen' 'missing my fallen' 'imma missing my'
 'my fallen brothers']","['brothers cemetery chill', 'fallen brothers cemetery', 'brothers cemetery', 'cemetery chill smoke', 'cemetery chill']",When Imma missing my fallen brothers I go to the cemetery chill out and smoke with them🙏😈😇 #brothers #pals #gbnf #toomanygone #dogslife #atpeace #dogsrule,When Imma missing my fallen brothers I go to the cemetery chill out and smoke with them🙏😈😇 #brothers #pals #gbnf #toomanygone #dogslife #atpeace #dogsrule,False,False
499,realdavidlabrava,I’m Dog Crazy🤪🐶🙏 My rescue baby Chillaxin in da back in da California Sunshine #dogslife #adoptdontshop #chiahuahua #rescue #worldwideunionoftroublemakers #lovedogs #dogsrule,"['#dogslife', '#adoptdontshop', '#chiahuahua', '#rescue', '#worldwideunionoftroublemakers', '#lovedogs', '#dogsrule']",[],[],3720,67,False,False,"Oakland, California","Photo by David Labrava in Oakland, California.","09/08/2018, 22:08:59",GraphImage,1842350698285802533,BmRWDLrBKQl,[],US,micro,2018,US_micro,['I’m Dog Crazy🤪🐶🙏 My rescue baby Chillaxin in da back in da California Sunshine #dogslife #adoptdontshop #chiahuahua #rescue #worldwideunionoftroublemakers #lovedogs #dogsrule'],1,[[]],I’m Dog Crazy🤪🐶🙏 My rescue baby Chillaxin in da back in da California Sunshine,i m dog crazy my rescue baby chillaxin in da back in da california sunshine,en,False,{'Not Sponsored': 3},Not Sponsored,2018-08-09 22:08:59,736915,2018/08,i m dog crazy my rescue baby chillaxin in da back in da california sunshine #dogslife #adoptdontshop #chiahuahua #rescue #worldwideunionoftroublemakers #lovedogs #dogsrule,False,False,['in da' 'da' 'my rescue baby' 'in da california' 'dog crazy my'],"['rescue baby chillaxin', 'baby chillaxin da', 'baby chillaxin', 'chillaxin da', 'chillaxin da da']",I’m Dog Crazy🤪🐶🙏 My rescue baby Chillaxin in da back in da California Sunshine #dogslife #adoptdontshop #chiahuahua #rescue #worldwideunionoftroublemakers #lovedogs #dogsrule,I’m Dog Crazy🤪🐶🙏 My rescue baby Chillaxin in da back in da California Sunshine #dogslife #adoptdontshop #chiahuahua #rescue #worldwideunionoftroublemakers #lovedogs #dogsrule,False,False
500,realdavidlabrava,Honored to be standing next to one of my Glass heros a REAL Boss @gl_asshole and one Hella Cool Cat🙏 #borofam #ontheroad #supportyourlocalartist #glassart #greatnorthwest #dogsrule,"['#borofam', '#ontheroad', '#supportyourlocalartist', '#glassart', '#greatnorthwest', '#dogsrule']",[],[],1643,23,False,True,,"Photo by David Labrava on March 04, 2017. Image may contain: 2 people","04/03/2017, 21:25:47",GraphImage,1463301446660491077,BROsOmvg4dF,[],US,micro,2017,US_micro,['Honored to be standing next to one of my Glass heros a REAL Boss @gl_asshole and one Hella Cool Cat🙏 #borofam #ontheroad #supportyourlocalartist #glassart #greatnorthwest #dogsrule'],1,[[]],Honored to be standing next to one of my Glass heros a REAL Boss @gl_asshole and one Hella Cool Cat🙏,honored to be standing next to one of my glass heros a real boss and one hella cool cat,en,False,{'Not Sponsored': 3},Not Sponsored,2017-03-04 21:25:47,736392,2017/03,honored to be standing next to one of my glass heros a real boss @gl_asshole and one hella cool cat #borofam #ontheroad #supportyourlocalartist #glassart #greatnorthwest #dogsrule,False,False,"['heros real boss' 'heros real' 'glass heros real' 'boss and one'
 'real boss and']","['heros real boss', 'boss hella cool', 'honored standing glass', 'real boss hella', 'honored standing']",Honored to be standing next to one of my Glass heros a REAL Boss @gl_asshole and one Hella Cool Cat🙏 #borofam #ontheroad #supportyourlocalartist #glassart #greatnorthwest #dogsrule,Honored to be standing next to one of my Glass heros a REAL Boss @gl_asshole and one Hella Cool Cat🙏 #borofam #ontheroad #supportyourlocalartist #glassart #greatnorthwest #dogsrule,False,False
501,darrenjhardy,"TOMORROW...⠀
I am holding a special LIVE event to walk you through the 10 questions every leader needs to be asking right now...⠀
And the STRATEGIC GUIDANCE on how to find YOUR answer.⠀
⠀
The decisions you are making during this critical time will forever affect your destiny.⠀
⠀
This material is designed for business leaders. ⠀
Those who have FINANCIAL RESPONSIBILITY to an enterprise and a TEAM counting on them for strategic direction.⠀
⠀
If that's you...⠀
Register here ➡️ https://utm.io/uvip⠀
PS - This is a one-time only event, so don't miss it.⠀
#linkinbio",['#linkinbio'],[],[],456,12,False,True,,"Photo by DARREN HARDY on April 21, 2020. Image may contain: 1 person","21/04/2020, 21:06:04",GraphImage,2292404738605666174,B_QQfbOA09-,[],US,micro,2020,US_micro,"['TOMORROW...⠀\nI am holding a special LIVE event to walk you through the 10 questions every leader needs to be asking right now...⠀\nAnd the STRATEGIC GUIDANCE on how to find YOUR answer.⠀\n⠀\nThe decisions you are making during this critical time will forever affect your destiny.⠀\n⠀\nThis material is designed for business leaders.', ""⠀\nThose who have FINANCIAL RESPONSIBILITY to an enterprise and a TEAM counting on them for strategic direction.⠀\n⠀\nIf that's you...⠀\nRegister here ➡️ https://utm.io/uvip⠀\nPS - This is a one-time only event, so don't miss it.⠀\n#linkinbio""]",2,"[[], ['https://utm.io/uvip⠀']]","TOMORROW...⠀ I am holding a special LIVE event to walk you through the 10 questions every leader needs to be asking right now...⠀ And the STRATEGIC GUIDANCE on how to find YOUR answer.⠀ ⠀ The decisions you are making during this critical time will forever affect your destiny.⠀ ⠀ This material is designed for business leaders. ⠀ Those who have FINANCIAL RESPONSIBILITY to an enterprise and a TEAM counting on them for strategic direction.⠀ ⠀ If that's you...⠀ Register here ➡️ https://utm.io/uvip⠀ PS - This is a one-time only event, so don't miss it.⠀",tomorrow i am holding a special live event to walk you through the 10 questions every leader needs to be asking right now and the strategic guidance on how to find your answer the decisions you are making during this critical time will forever affect your destiny this material is designed for business leaders those who have financial responsibility to an enterprise and a team counting on them for strategic direction if you register here ps this is a only event so miss it,en,False,"{'Endorsement': 1, 'Direct Sale': 2}",Direct Sale,2020-04-21 21:06:04,737536,2020/04,tomorrow i am holding a special live event to walk you through the questions every leader needs to be asking right now and the strategic guidance on how to find your answer the decisions you are making during this critical time will forever affect your destiny this material is designed for business leaders those who have financial responsibility to an enterprise and a team counting on them for strategic direction if that's you register here https://utm.io/uvip⠀ ps this is a one-time only event so don't miss it #linkinbio,False,False,"['strategic' 'event' 'your destiny this' 'destiny this'
 'destiny this material']","['questions leader needs', '10 questions leader', 'questions leader', 'leader needs asking', 'business leaders']","TOMORROW...⠀ I am holding a special LIVE event to walk you through the 10 questions every leader needs to be asking right now...⠀ And the STRATEGIC GUIDANCE on how to find YOUR answer.⠀ ⠀ The decisions you are making during this critical time will forever affect your destiny.⠀ ⠀ This material is designed for business leaders. ⠀ Those who have FINANCIAL RESPONSIBILITY to an enterprise and a TEAM counting on them for strategic direction.⠀ ⠀ If that's you...⠀ Register here ➡️ https://utm.io/uvip⠀ PS - This is a one-time only event, so don't miss it.⠀ #linkinbio","TOMORROW...⠀ I am holding a special LIVE event to walk you through the 10 questions every leader needs to be asking right now...⠀ And the STRATEGIC GUIDANCE on how to find YOUR answer.⠀ ⠀ The decisions you are making during this critical time will forever affect your destiny.⠀ ⠀ This material is designed for business leaders. ⠀ Those who have FINANCIAL RESPONSIBILITY to an enterprise and a TEAM counting on them for strategic direction.⠀ ⠀ If that's you...⠀ Register here ➡️ https://utm.io/uvip⠀ PS - This is a one-time only event, so don't miss it.⠀ #linkinbio",True,False
502,darrenjhardy,"Today on DarrenDaily, we discussed the surefire way to live a passion-filled life.⠀
⠀
👇Confess with us... ⠀
Are you living in alignment with the way you wish others would describe you and your character?",[],[],[],709,7,False,True,,"Photo by DARREN HARDY on March 11, 2020.","11/03/2020, 17:04:04",GraphImage,2262597334357396112,B9mXEmwHkqQ,[],US,micro,2020,US_micro,"['Today on DarrenDaily, we discussed the surefire way to live a passion-filled life.⠀\n⠀\n👇Confess with us... ⠀\nAre you living in alignment with the way you wish others would describe you and your character?']",1,[[]],"Today on DarrenDaily, we discussed the surefire way to live a passion-filled life.⠀ ⠀ 👇Confess with us... ⠀ Are you living in alignment with the way you wish others would describe you and your character?",today on darrendaily we discussed the surefire way to live a life confess with us are you living in alignment with the way you wish others would describe you and your character,en,False,{'Not Sponsored': 1},Not Sponsored,2020-03-11 17:04:04,737495,2020/03,today on darrendaily we discussed the surefire way to live a passion-filled life confess with us are you living in alignment with the way you wish others would describe you and your character,False,False,"['surefire way to' 'wish others would' 'living in alignment' 'surefire'
 'surefire way']","['life confess living', 'live life confess', 'life confess', 'confess living', 'confess living alignment']","Today on DarrenDaily, we discussed the surefire way to live a passion-filled life.⠀ ⠀ 👇Confess with us... ⠀ Are you living in alignment with the way you wish others would describe you and your character?","Today on DarrenDaily, we discussed the surefire way to live a passion-filled life.⠀ ⠀ 👇Confess with us... ⠀ Are you living in alignment with the way you wish others would describe you and your character?",False,True
503,darrenjhardy,"Do you struggle with recruiting A-Players on your team?⠀
⠀
I walk you through recruiting top talent to achieve your goals in my book, The Entrepreneur Roller Coaster.⠀
⠀
Just cover the shipping and you can get a copy for f-r-e-e (US only).⠀
#JoinTheRide here ➡ https://utm.io/usq6⠀
#linkinbio","['#JoinTheRide', '#linkinbio']",[],[],557,6,False,True,,"Photo by DARREN HARDY on March 08, 2020. Image may contain: text","08/03/2020, 19:53:05",GraphImage,2260508065534376959,B9e8BviFPv_,[],US,micro,2020,US_micro,"['Do you struggle with recruiting A-Players on your team?⠀\n⠀\nI walk you through recruiting top talent to achieve your goals in my book, The Entrepreneur Roller Coaster.⠀\n⠀\nJust cover the shipping and you can get a copy for f-r-e-e (US only).⠀\n#JoinTheRide here ➡ https://utm.io/usq6⠀\n#linkinbio']",1,[['https://utm.io/usq6⠀']],"Do you struggle with recruiting A-Players on your team?⠀ ⠀ I walk you through recruiting top talent to achieve your goals in my book, The Entrepreneur Roller Coaster.⠀ ⠀ Just cover the shipping and you can get a copy for f-r-e-e (US only).⠀ here ➡ https://utm.io/usq6⠀",do you struggle with recruiting on your team i walk you through recruiting top talent to achieve your goals in my book the entrepreneur roller coaster just cover the shipping and you can get a copy for us only here,en,False,"{'Not Sponsored': 1, 'Direct Sale': 1}",Not Sponsored,2020-03-08 19:53:05,737492,2020/03,do you struggle with recruiting a-players on your team i walk you through recruiting top talent to achieve your goals in my book the entrepreneur roller coaster just cover the shipping and you can get a copy for f-r-e-e us only #jointheride here https://utm.io/usq6⠀ #linkinbio,False,False,"['recruiting' 'recruiting on your' 'talent to achieve' 'recruiting on'
 'recruiting top']","['struggle recruiting team', 'entrepreneur roller coaster', 'struggle recruiting', 'recruiting talent achieve', 'recruiting talent']","Do you struggle with recruiting A-Players on your team?⠀ ⠀ I walk you through recruiting top talent to achieve your goals in my book, The Entrepreneur Roller Coaster.⠀ ⠀ Just cover the shipping and you can get a copy for f-r-e-e (US only).⠀ #JoinTheRide here ➡ https://utm.io/usq6⠀ #linkinbio","Do you struggle with recruiting A-Players on your team?⠀ ⠀ I walk you through recruiting top talent to achieve your goals in my book, The Entrepreneur Roller Coaster.⠀ ⠀ Just cover the shipping and you can get a copy for f-r-e-e (US only).⠀ #JoinTheRide here ➡ https://utm.io/usq6⠀ #linkinbio",False,True
